applicant_id,TARGET,CODE_GENDER,DAYS_BIRTH,DAYS_EMPLOYED,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,NAME_INCOME_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,BUREAU_LOAN_COUNT,BUREAU_OVERDUE_RATIO,PREV_APPLICATION_COUNT,PREV_APPROVAL_RATE,INSTALLMENT_LATE_RATIO,INSTALLMENT_AVG_DAYS_LATE,DEBT_TO_INCOME,ANNUITY_TO_INCOME,CREDIT_TERM,IS_PENSIONER_SENTINEL,EMPLOYED_YEARS,AGE_YEARS,EMPLOYED_TO_AGE_RATIO,IS_THIN_FILE
103019,0,F,-8385,-4541,181362.24,860799.29,35017.29,Higher education,Married,With parents,Working,0.4063,0.6438,0.5643,2,0.149,1,0.7385,0.3377,7.82,4.746298292301639,0.19307927603893735,24.582121860372403,0,12.441095890410958,22.972602739726028,0.5415623136553368,0
103020,0,F,-13376,-6847,47829.58,265226.83,12112.4,Secondary,Married,House / apartment,Working,0.3236,0.6542,0.5748,3,0.0734,4,0.5839,0.2201,3.06,5.545246895331299,0.2532407769418004,21.89713269046597,0,18.75890410958904,36.64657534246575,0.511886961722488,0
103021,0,F,-8667,-7715,75059.36,385873.07,20060.35,Higher education,Married,House / apartment,Commercial associate,0.3447,0.6667,0.7726,2,0.2044,2,0.8396,0.118,2.9,5.14090541139706,0.267259806105461,19.235610046684133,0,21.136986301369863,23.745205479452054,0.8901580708434291,0
103022,0,F,-13059,-4693,336273.38,1135012.18,59597.8,Higher education,Civil marriage,Rented apartment,Self-employed,0.2473,0.3765,0.5937,2,0.055,5,0.6753,0.2076,4.27,3.3752662194075542,0.17723020478159765,19.044531509552364,0,12.857534246575343,35.778082191780825,0.35936901753579903,0
103023,0,F,-13588,-10664,183700.24,326496.17,11388.28,Secondary,Married,House / apartment,Commercial associate,0.6377,0.5905,0.2023,1,0.3446,1,0.7681,0.0985,0.36,1.7773312108900892,0.061993822109323325,28.669489159030157,0,29.216438356164385,37.227397260273975,0.7848101265822784,0
103024,0,M,-7788,-13570,96837.76,275477.17,18972.34,Secondary,Married,House / apartment,Commercial associate,0.4774,0.4046,0.5841,1,0.0973,1,0.7809,0.3686,4.2,2.844728853703349,0.19591882340111957,14.5199363916101,0,37.178082191780824,21.336986301369862,1.7424242424242427,0
103025,0,F,-12598,-6814,134091.1,409737.11,33620.6,Incomplete higher,Married,House / apartment,Working,0.5213,0.5606,0.644,1,0.0226,5,0.895,0.1685,0.58,3.055662232616482,0.2507295413342123,12.18708500145744,0,18.66849315068493,34.515068493150686,0.540879504683283,0
103026,0,M,-19315,-9237,148342.66,290551.12,19491.72,Higher education,Widow,House / apartment,Working,0.5431,0.3253,0.574,0,0.1507,1,0.9231,0.0265,0.5,1.9586484427338702,0.13139659218730473,14.90638691711147,0,25.306849315068494,52.917808219178085,0.4782293554232462,0
103027,0,M,-24646,-2809,220720.69,484198.23,19119.11,Higher education,Civil marriage,Municipal apartment,Working,0.4829,0.6407,0.7566,0,0.0083,4,0.4316,0.255,2.19,2.1937147351251935,0.0866212859338198,25.32535405675264,0,7.695890410958904,67.52328767123288,0.1139738699991885,0
103028,0,F,-18339,-2699,69769.7,111875.43,7686.17,Secondary,Single / not married,With parents,Commercial associate,0.667,0.3031,0.3485,1,0.0788,4,0.8876,0.1077,1.73,1.6034959301817264,0.11016487099700874,14.555419669354176,0,7.394520547945206,50.24383561643835,0.1471726920769944,0
103029,1,F,-20033,-1064,92732.84,322138.15,14430.09,Higher education,Single / not married,House / apartment,Pensioner,0.6483,0.3205,0.2071,2,0.209,0,0.511,0.1976,4.22,3.4738303065019904,0.15560927498823504,22.3240568839141,0,2.915068493150685,54.88493150684931,0.05311236459841262,0
103030,0,M,-19261,-14488,171120.91,387332.65,23698.46,Secondary,Married,With parents,Pensioner,0.5639,0.4828,0.387,1,0.2752,1,0.8343,0.0744,0.66,2.2635027478523813,0.13848956273081997,16.344211817983112,0,39.69315068493151,52.76986301369863,0.75219355173667,0
103031,0,F,-24193,365243,139398.36,379386.88,22629.67,Secondary,Single / not married,Municipal apartment,Pensioner,0.6167,0.4084,0.5192,1,0.0408,1,0.3626,0.0241,0.03,2.721602176668363,0.16233813654622622,16.765020435560928,1,,66.28219178082192,0.0,0
103032,0,F,-24130,-10134,201697.14,738854.38,30339.96,Lower secondary,Married,House / apartment,Working,0.316,0.6884,0.6364,4,0.1624,4,0.5337,0.0176,0.31,3.6631871924411024,0.15042335255720532,24.35251661505157,0,27.764383561643836,66.10958904109589,0.4199751346871115,0
103033,0,F,-9342,-9108,74889.65,167624.89,13845.15,Higher education,Married,House / apartment,Commercial associate,0.4127,0.5351,0.3939,2,0.0544,0,0.8399,0.1348,2.53,2.2382918066782262,0.1848740112952858,12.107119821742634,0,24.953424657534246,25.594520547945205,0.9749518304431599,0
103034,0,F,-15761,-1966,179229.21,321634.47,14904.88,Secondary,Married,House / apartment,State servant,0.7204,0.2876,0.5346,1,0.1194,0,0.6609,0.2578,4.96,1.7945426975881889,0.08316099814310401,21.579138510340236,0,5.3863013698630136,43.18082191780822,0.12473827802804391,0
103035,0,F,-23536,-2431,268436.86,1327700.93,64620.48,Higher education,Married,Municipal apartment,Working,0.697,0.617,0.7442,3,0.1616,3,0.6534,0.3152,7.25,4.9460455244484685,0.24072878814034707,20.546132278806965,0,6.66027397260274,64.48219178082192,0.10328857919782461,0
103036,0,M,-23070,-11673,192480.51,1055607.36,41014.48,Lower secondary,Married,House / apartment,Commercial associate,0.4743,0.5331,0.4664,0,0.1786,3,0.6609,0.3103,2.56,5.4842298578697655,0.213083807809944,25.737431268176508,0,31.980821917808218,63.205479452054796,0.5059817945383615,0
103037,0,F,-16859,-11615,158976.47,480002.94,17084.26,Higher education,Single / not married,With parents,Commercial associate,0.1949,0.5912,0.724,2,0.0601,1,0.7898,0.0133,0.08,3.0193332384345934,0.10746407943263553,28.096209025149466,0,31.82191780821918,46.18904109589041,0.688949522510232,0
103038,0,F,-15239,-8140,139701.6,500352.92,44891.8,Higher education,Married,House / apartment,Pensioner,0.5343,0.3017,0.478,4,0.0832,2,0.8969,0.0819,0.69,3.581583317585482,0.3213406288832769,11.145753121951001,0,22.301369863013697,41.75068493150685,0.5341557845002953,0
103039,0,F,-8341,-5027,93044.38,260242.23,19053.28,Higher education,Married,House / apartment,Working,0.5873,0.4869,0.5747,0,0.2477,1,0.6698,0.1467,0.57,2.7969688228348666,0.204776258383365,13.658657721925046,0,13.772602739726027,22.852054794520548,0.602685529313032,0
103040,0,F,-15842,-5843,141548.94,506579.78,45522.62,Higher education,Single / not married,Rented apartment,Pensioner,0.5472,0.5936,0.3408,0,0.3682,2,0.828,0.113,2.03,3.5788313215203167,0.3216033973832655,11.128089288358183,0,16.008219178082193,43.4027397260274,0.368829693220553,0
103041,0,F,-16355,-11547,294442.27,559536.73,18672.56,Lower secondary,Married,House / apartment,Working,0.5238,0.5849,0.6263,2,0.109,2,0.8161,0.1187,1.51,1.9003274563804984,0.06341670983585339,29.965721357971265,0,31.635616438356163,44.80821917808219,0.7060226230510547,0
103042,0,F,-18620,-2866,137934.51,492111.18,23011.39,Secondary,Married,House / apartment,Working,0.8731,0.2928,0.4941,2,0.0347,3,0.6225,0.3226,7.36,3.567716157472122,0.1668283738420501,21.385547765693424,0,7.852054794520548,51.013698630136986,0.15392051557465092,0
103043,0,F,-16633,-1284,90274.27,322841.23,11270.36,Secondary,Widow,House / apartment,Working,0.3299,0.6799,0.4209,2,0.0604,1,0.9181,0.0506,0.29,3.5762264264225005,0.1248457616993192,28.64515685390706,0,3.5178082191780824,45.56986301369863,0.0771959357902964,0
103044,0,F,-11161,-4057,112337.62,323730.63,11087.81,Higher education,Single / not married,With parents,Working,0.2935,0.5927,0.365,2,0.0762,2,0.6399,0.137,3.15,2.881765075671,0.09870077361439561,29.196985698708765,0,11.115068493150686,30.578082191780823,0.363497894453902,0
103045,1,F,-24614,-2769,164467.4,889122.69,31875.28,Secondary,Separated,House / apartment,Commercial associate,0.2257,0.2073,0.5136,1,0.2596,2,0.8485,0.2271,4.13,5.406072510418478,0.19380910745837776,27.893800148579086,0,7.586301369863014,67.43561643835616,0.11249695295360364,0
103046,0,F,-11187,365243,119918.46,406583.56,29331.79,Higher education,Separated,House / apartment,Pensioner,0.4161,0.6122,0.6354,0,0.0218,1,0.9219,0.0071,0.05,3.390500178204423,0.24459778752995995,13.861532487447919,1,,30.649315068493152,0.0,0
103047,0,M,-14142,-6771,192320.17,416857.44,21773.26,Secondary,Married,House / apartment,State servant,0.5552,0.6367,0.6044,4,0.2271,3,0.6465,0.0467,0.59,2.1675180507587943,0.11321360624837216,19.145384751755135,0,18.55068493150685,38.74520547945205,0.47878659312685623,0
103048,0,F,-16418,-11728,196332.33,957609.96,72891.27,Higher education,Widow,House / apartment,Working,0.3849,0.6516,0.7774,7,0.1649,2,0.8085,0.0752,1.41,4.877495010628153,0.3712647326092448,13.13751235230227,0,32.131506849315066,44.98082191780822,0.7143379217931538,0
103049,0,M,-12543,-10098,240131.21,518364.76,29672.48,Incomplete higher,Single / not married,Rented apartment,State servant,0.4367,0.4771,0.3594,3,0.1347,0,0.7633,0.0896,0.33,2.158673002147451,0.12356777779947888,17.4695461922967,0,27.665753424657535,34.364383561643834,0.8050705572829467,0
103050,0,F,-8527,-3985,322209.65,607098.86,34947.58,Secondary,Married,House / apartment,Working,0.2112,0.3869,0.615,4,0.109,2,0.846,0.0525,0.37,1.8841734255941742,0.10846223879390328,17.371699556879186,0,10.917808219178083,23.361643835616437,0.4673390406942653,0
103051,0,M,-18231,-6192,254669.6,804720.47,28629.11,Incomplete higher,Separated,House / apartment,Working,0.502,0.7265,0.5968,1,0.1113,0,0.9343,0.3458,8.29,3.1598607372061682,0.11241667635241898,28.108469666014763,0,16.964383561643835,49.94794520547945,0.3396412703636663,0
103052,0,M,-11532,-6861,88094.78,448215.73,19246.32,Secondary,Separated,House / apartment,Working,0.3353,0.445,0.5742,3,0.0414,4,0.9587,0.0011,0.01,5.087880689412017,0.21847287659949885,23.288386039513007,0,18.797260273972604,31.594520547945205,0.5949531737773154,0
103053,0,F,-23022,-5684,89595.11,517944.64,21300.53,Secondary,Married,House / apartment,Working,0.4191,0.4806,0.5989,2,0.0434,5,0.8725,0.0157,0.28,5.780947643236333,0.2377421044519059,24.316044718136123,0,15.572602739726028,63.07397260273972,0.2468942750412649,0
103054,0,F,-21490,-14131,141255.51,630135.17,25953.48,Secondary,Married,With parents,Pensioner,0.4685,0.6481,0.6301,1,0.3737,2,0.896,0.0199,0.11,4.4609599299878635,0.183734284064388,24.27940954353713,0,38.71506849315068,58.87671232876713,0.6575616565844578,0
103055,0,F,-14958,-13869,114904.15,635158.36,31716.01,Secondary,Married,With parents,Working,0.8478,0.7228,0.5549,4,0.0572,3,0.8652,0.0436,0.27,5.5277234112083855,0.27602144918177457,20.026427031647422,0,37.9972602739726,40.98082191780822,0.9271961492178098,0
103056,0,M,-15593,-14520,78741.08,319606.12,20492.97,Higher education,Married,Rented apartment,Working,0.687,0.6215,0.6127,1,0.1108,2,0.623,0.0925,0.52,4.058950169339816,0.2602576698211404,15.595890688367765,0,39.78082191780822,42.72054794520548,0.9311870711216571,0
103057,0,F,-24286,-6119,115505.05,272187.02,10289.66,Secondary,Single / not married,With parents,Working,0.4781,0.3945,0.5461,3,0.1685,3,0.3232,0.0408,0.09,2.356494542879294,0.08908407035017084,26.45247947939971,0,16.764383561643836,66.53698630136986,0.25195585934283127,0
103058,0,M,-7776,-11552,113438.7,458618.03,29328.19,Secondary,Married,House / apartment,Working,0.4608,0.831,0.3453,5,0.006,2,0.7944,0.0729,0.72,4.0428709955244555,0.258537782961194,15.63744745243399,0,31.649315068493152,21.304109589041097,1.48559670781893,0
103059,0,F,-14072,-10741,101771.33,489900.72,25173.93,Incomplete higher,Married,Rented apartment,Working,0.2077,0.5905,0.6671,1,0.0045,5,0.9261,0.1196,1.45,4.813739979619014,0.24735777748016066,19.46063725449304,0,29.427397260273974,38.553424657534244,0.763288800454804,0
103060,0,F,-8386,-11664,123786.77,227403.96,20058.76,Secondary,Married,House / apartment,State servant,0.6713,0.491,0.5246,3,0.1691,2,0.8602,0.2999,6.89,1.837061908958445,0.16204284189659363,11.336890216543795,0,31.956164383561642,22.975342465753425,1.390889577867875,0
103061,0,F,-9777,-2358,281573.27,954246.05,45372.38,Higher education,Civil marriage,House / apartment,State servant,0.5201,0.3285,0.459,3,0.1471,4,0.7309,0.008,0.13,3.388979536303286,0.16113880412014958,21.031430354766492,0,6.46027397260274,26.786301369863015,0.24117827554464558,0
103062,0,M,-23745,-13794,164321.63,308768.96,16833.57,Higher education,Single / not married,House / apartment,State servant,0.8377,0.569,0.645,2,0.0955,2,0.7828,0.1754,0.75,1.8790524412397809,0.10244281291513478,18.342452611062303,0,37.79178082191781,65.05479452054794,0.5809222994314593,0
103063,0,F,-9113,-13702,573489.55,1883946.82,68938.0,Secondary,Married,House / apartment,Pensioner,0.6236,0.4561,0.529,0,0.0112,2,0.7142,0.0374,0.82,3.285058672821501,0.12020794450395826,27.328132814993182,0,37.53972602739726,24.96712328767123,1.5035663338088445,0
103064,0,F,-24410,-11633,161745.52,652176.8,44479.65,Higher education,Civil marriage,With parents,Working,0.5979,0.3338,0.6753,2,0.1027,2,0.9413,0.0078,0.11,4.032116623693813,0.2749977248210646,14.662363575252954,0,31.87123287671233,66.87671232876713,0.47656698074559606,0
103065,0,M,-21318,-8360,125550.56,593787.65,40420.37,Incomplete higher,Single / not married,House / apartment,Commercial associate,0.3237,0.4288,0.5665,1,0.0717,0,0.9117,0.0707,0.78,4.729470342466016,0.32194495986318183,14.69030713969219,0,22.904109589041095,58.40547945205479,0.39215686274509803,0
103066,0,F,-18766,-6583,147601.76,457464.02,42621.26,Secondary,Single / not married,Rented apartment,State servant,0.4218,0.5077,0.3296,4,0.1407,2,0.7959,0.194,1.14,3.0993127724222256,0.28875848092868267,10.733235479195125,0,18.035616438356165,51.413698630136984,0.3507939891292764,0
103067,0,F,-20570,-3623,169578.39,347710.42,18689.0,Higher education,Married,House / apartment,State servant,0.3008,0.6993,0.7295,1,0.0679,3,0.8148,0.1239,2.21,2.0504406251291805,0.11020861797308017,18.605084274171972,0,9.926027397260274,56.35616438356164,0.176130286825474,0
103068,0,F,-10607,-880,187098.35,697444.31,28054.92,Secondary,Married,House / apartment,Working,0.4202,0.4782,0.4099,2,0.1276,1,0.9357,0.1367,0.56,3.727688191798592,0.14994744742537813,24.85996431285493,0,2.410958904109589,29.06027397260274,0.08296408032431413,0
103069,0,F,-9397,-14035,461478.72,960652.51,43198.56,Secondary,Married,House / apartment,Self-employed,0.4056,0.7624,0.5727,1,0.1211,1,0.3772,0.0663,1.6,2.0816832247432777,0.09360899674853913,22.238067889300016,0,38.45205479452055,25.745205479452054,1.4935617750345855,0
103070,0,F,-13883,-3042,92510.16,179038.49,17985.58,Higher education,Married,With parents,Commercial associate,0.4868,0.7314,0.5997,5,0.1627,3,0.7301,0.0792,0.24,1.935338669828265,0.1944173483215249,9.954557484384711,0,8.334246575342465,38.035616438356165,0.21911690556796082,0
103071,0,F,-20971,-4986,236209.72,1132858.93,77561.38,Secondary,Married,House / apartment,Working,0.2857,0.5662,0.7644,4,0.0708,1,0.5294,0.2386,0.07,4.795987777302305,0.3283581217572249,14.605966655054356,0,13.66027397260274,57.45479452054794,0.23775690238901342,0
103072,0,F,-12763,-6490,165092.77,699813.67,46188.7,Incomplete higher,Married,House / apartment,Working,0.6308,0.5766,0.5745,2,0.1114,1,0.9663,0.0476,1.1,4.238911673721388,0.2797742142190721,15.151187844645987,0,17.78082191780822,34.967123287671235,0.5085011360965289,0
103073,0,F,-10443,-9874,62062.44,241292.22,11373.05,Secondary,Married,Rented apartment,Commercial associate,0.8717,0.3908,0.4681,1,0.2112,4,0.5855,0.0609,1.31,3.8878945139765695,0.18325173808828654,21.216139909698807,0,27.052054794520547,28.610958904109587,0.9455137412620894,0
103074,0,M,-21342,-3874,225006.45,507294.96,20015.27,Higher education,Married,Rented apartment,Self-employed,0.4066,0.5921,0.4774,3,0.0434,1,0.7084,0.029,0.26,2.2545796353837857,0.08895420553499689,25.345396789551177,0,10.613698630136986,58.47123287671233,0.18152000749695435,0
103075,0,M,-18640,-3147,295727.28,1668379.98,55882.93,Secondary,Civil marriage,House / apartment,Working,0.6753,0.5784,0.5498,2,0.1021,1,0.6849,0.1187,1.88,5.64161676257936,0.18896778815941498,29.854912403483496,0,8.621917808219179,51.06849315068493,0.1688304721030043,0
103076,1,M,-16905,-4806,91908.88,493716.89,36277.16,Secondary,Civil marriage,Municipal apartment,Commercial associate,0.4388,0.5708,0.4556,0,0.1122,4,0.4619,0.098,0.37,5.371808360628483,0.3947078889439193,13.609579415808733,0,13.167123287671233,46.31506849315068,0.2842945874001775,0
103077,0,F,-14675,-4816,146544.79,775609.84,63282.26,Higher education,Civil marriage,With parents,Working,0.6303,0.7532,0.5175,7,0.0932,1,0.6431,0.0736,0.87,5.292646978442563,0.43182879445935946,12.256354940547318,0,13.194520547945206,40.205479452054796,0.3281771720613288,0
103078,0,F,-21244,-860,57014.17,102267.79,5910.14,Secondary,Married,With parents,Commercial associate,0.3616,0.5654,0.463,2,0.049,4,0.7162,0.0159,0.12,1.7937258404358074,0.10366089693141198,17.303784681919545,0,2.356164383561644,58.202739726027396,0.04048201845226888,0
103079,0,F,-20435,365243,73692.51,134499.25,5879.74,Incomplete higher,Civil marriage,House / apartment,Commercial associate,0.4682,0.552,0.6236,1,0.0584,0,0.8822,0.0163,0.11,1.8251413881817842,0.07978748450826278,22.875033589920644,1,,55.986301369863014,0.0,0
103080,1,M,-13747,-8061,262082.93,949000.0,39870.55,Incomplete higher,Separated,With parents,Working,0.1823,0.158,0.6296,1,0.2897,2,0.8756,0.217,0.99,3.6209912641010233,0.152129518698528,23.802029317378363,0,22.084931506849315,37.66301369863014,0.5863824834509348,0
103081,1,M,-9617,-6528,113944.97,318743.94,12138.38,Secondary,Married,House / apartment,Commercial associate,0.2384,0.499,0.4023,2,0.0716,1,0.6781,0.3847,5.77,2.797349808420679,0.10652844087808351,26.259182856361395,0,17.884931506849316,26.34794520547945,0.6787979619423937,0
103082,0,F,-22851,-5133,80030.12,241091.29,16215.88,Secondary,Married,House / apartment,Working,0.6375,0.3482,0.6638,2,0.1536,1,0.4596,0.2419,0.97,3.012506916146071,0.20262221273690456,14.867604471666047,0,14.063013698630137,62.605479452054794,0.22462911907575162,0
103083,0,F,-9746,-13392,167075.85,784154.55,29588.76,Secondary,Married,House / apartment,Commercial associate,0.3355,0.6005,0.6192,3,0.2078,1,0.7468,0.18,1.96,4.693404522556671,0.17709776727157156,26.50177128071606,0,36.69041095890411,26.7013698630137,1.3741021957726247,0
103084,0,F,-14975,-3779,110489.21,630807.08,27738.84,Secondary,Married,Rented apartment,Working,0.4853,0.7431,0.2062,3,0.067,2,0.7189,0.0906,2.1,5.7092188458945445,0.25105474100140635,22.740932209133472,0,10.353424657534246,41.02739726027397,0.2523539232053422,0
103085,0,M,-23323,-12310,113669.24,479060.08,56876.44,Secondary,Married,House / apartment,Working,0.5318,0.4775,0.621,3,0.2242,1,0.7563,0.0968,2.34,4.214509395857665,0.5003679095593495,8.42282111890266,0,33.726027397260275,63.8986301369863,0.5278051708613815,0
103086,0,M,-14764,-8911,221157.26,360365.93,12256.56,Higher education,Married,House / apartment,Pensioner,0.4276,0.3214,0.777,1,0.0745,2,0.7054,0.076,1.51,1.6294555738301333,0.055420111462766354,29.401881930982267,0,24.413698630136988,40.44931506849315,0.6035627201300461,0
103087,0,F,-22167,-9521,77733.89,130642.02,9630.47,Secondary,Married,House / apartment,Working,0.5579,0.4208,0.4835,1,0.0164,2,0.7553,0.0611,0.94,1.6806314465929855,0.12389023629204712,13.565487458036836,0,26.084931506849315,60.73150684931507,0.4295123381603284,0
103088,0,F,-16047,-4040,89504.94,227514.23,23546.78,Secondary,Married,House / apartment,Pensioner,0.489,0.5522,0.4185,2,0.115,1,0.833,0.0688,0.81,2.5419181332337635,0.2630779932370213,9.662222605383837,0,11.068493150684931,43.964383561643835,0.25176045366735217,0
103089,0,F,-20625,-14105,160290.65,246947.97,13912.33,Higher education,Married,House / apartment,Working,0.3388,0.396,0.3845,4,0.0428,1,0.8607,0.1372,2.67,1.5406261687752842,0.08679439505672976,17.750295601096294,0,38.64383561643836,56.50684931506849,0.683878787878788,0
103090,0,F,-17884,-6953,250991.76,532962.49,26968.81,Higher education,Single / not married,Rented apartment,Self-employed,0.618,0.4772,0.4949,3,0.1712,2,0.761,0.1896,1.01,2.123426243156349,0.10744898557625955,19.762180459575337,0,19.04931506849315,48.9972602739726,0.3887832699619772,0
103091,0,F,-12309,-7401,290973.7,506035.9,27669.4,Higher education,Single / not married,House / apartment,Self-employed,0.6322,0.8655,0.7047,2,0.1203,2,0.7806,0.1262,2.92,1.7391121603086466,0.09509244306272353,18.288647386643728,0,20.276712328767122,33.723287671232875,0.6012673653424324,0
103092,0,M,-23291,-3597,102151.89,280820.59,11280.56,Higher education,Married,House / apartment,Working,0.2234,0.4879,0.6346,3,0.0341,6,0.616,0.1862,2.28,2.749049381269402,0.11042928329568841,24.894206493294664,0,9.854794520547944,63.81095890410959,0.1544373363101627,0
103093,0,M,-15660,-6987,246608.5,420578.31,39785.98,Secondary,Married,House / apartment,Working,0.6799,0.2592,0.3321,0,0.0424,4,0.7307,0.1278,1.91,1.7054493661005197,0.16133255747470182,10.571017981711144,0,19.14246575342466,42.9041095890411,0.44616858237547896,0
103094,0,F,-15486,-9935,95675.9,535872.67,20718.39,Higher education,Married,House / apartment,Working,0.5029,0.3598,0.6769,3,0.0114,2,0.8086,0.3951,8.03,5.600915904632202,0.21654763634311253,25.864590347029864,0,27.21917808219178,42.42739726027397,0.6415472039261269,0
103095,0,F,-19078,-13679,402083.53,1549693.68,83004.89,Secondary,Single / not married,House / apartment,State servant,0.3437,0.3183,0.6228,6,0.0309,4,0.8266,0.208,0.13,3.8541585625255523,0.2064369311520917,18.669908242755337,0,37.47671232876712,52.26849315068493,0.7170038788132927,0
103096,0,M,-23935,-12470,78938.63,424535.95,43769.09,Higher education,Separated,House / apartment,Working,0.3901,0.4571,0.4865,0,0.0409,0,0.9316,0.1379,1.91,5.378050645165745,0.5544698457523267,9.69944657291253,0,34.16438356164384,65.57534246575342,0.5209943597242532,1
103097,1,F,-22886,-2285,305792.9,1392376.56,47272.94,Secondary,Widow,Municipal apartment,State servant,0.4573,0.7383,0.217,2,0.4004,4,0.8464,0.423,0.63,4.553331879190131,0.15459135905379098,29.453986995520058,0,6.260273972602739,62.701369863013696,0.0998426985930263,0
103098,0,M,-14340,-1192,102634.83,366584.07,13248.17,Secondary,Married,House / apartment,Pensioner,0.7062,0.5908,0.4451,1,0.1122,2,0.7786,0.2597,6.17,3.5717316431468733,0.12908064445568818,27.67054393172793,0,3.265753424657534,39.28767123287671,0.08312412831241284,0
103099,0,F,-11436,-13907,445648.39,1602190.9,106837.15,Incomplete higher,Married,House / apartment,Working,0.5404,0.8436,0.4498,3,0.108,1,0.8281,0.1025,1.59,3.595190594091454,0.23973417698199245,14.996570949337379,0,38.1013698630137,31.33150684931507,1.2160720531654425,0
103100,0,M,-13104,-11969,203867.67,966886.92,50596.27,Secondary,Married,With parents,Commercial associate,0.6467,0.5979,0.6124,3,0.1954,1,0.9256,0.2564,1.71,4.74271825444417,0.24818192114522128,19.10984584436758,0,32.79178082191781,35.9013698630137,0.913385225885226,0
103101,0,F,-11997,-2210,84220.27,247935.64,18559.52,Higher education,Widow,Municipal apartment,Pensioner,0.4979,0.4913,0.505,4,0.0795,3,0.8898,0.0787,0.52,2.9438950979378244,0.2203688019523091,13.35894678310646,0,6.054794520547945,32.868493150684934,0.18421271984662832,0
103102,0,F,-12576,-12434,110499.78,429797.16,22429.94,Higher education,Married,House / apartment,Working,0.7765,0.6058,0.4066,2,0.0511,3,0.9413,0.0018,0.01,3.889574802773363,0.20298628648853417,19.161761467039145,0,34.06575342465754,34.45479452054794,0.9887086513994913,0
103103,0,F,-15004,-11121,226307.43,459040.48,34069.19,Secondary,Single / not married,House / apartment,Working,0.6517,0.724,0.4819,2,0.0913,0,0.8631,0.0215,0.02,2.028393323188726,0.15054384206475238,13.473771463307463,0,30.46849315068493,41.106849315068494,0.7412023460410557,0
103104,0,F,-7678,-14087,262748.99,1322139.69,81889.83,Secondary,Married,Rented apartment,Self-employed,0.7427,0.4906,0.7676,1,0.3842,1,0.6278,0.0212,0.2,5.0319496565904975,0.3116656319021436,16.145346619964897,0,38.59452054794521,21.035616438356165,1.8347225840062518,0
103105,0,M,-16834,-2346,141648.86,421720.75,30100.29,Secondary,Married,House / apartment,Working,0.583,0.729,0.3068,4,0.2517,1,0.6593,0.3903,0.83,2.977226572808281,0.21249934521181466,14.010521161091804,0,6.427397260273972,46.12054794520548,0.13936081739337056,0
103106,0,M,-22486,-12086,150928.58,347727.13,19471.28,Higher education,Married,Municipal apartment,Working,0.4993,0.4955,0.1557,2,0.0626,0,0.6818,0.081,0.05,2.3039183831186913,0.1290098932886005,17.858462823193957,0,33.11232876712329,61.605479452054794,0.5374899937739037,0
103107,0,F,-14996,-5329,223483.79,1080260.84,113835.18,Higher education,Single / not married,House / apartment,Pensioner,0.8878,0.2967,0.6917,2,0.2288,3,0.2422,0.0088,0.07,4.833732415223493,0.5093666077526249,9.489692378050442,0,14.6,41.084931506849315,0.35536142971459056,0
103108,0,F,-8717,-8064,158338.3,303935.91,15378.0,Secondary,Single / not married,House / apartment,Working,0.6018,0.4033,0.4238,4,0.1305,1,0.8641,0.099,0.71,1.919535008270267,0.09712116398875068,19.764332813109636,0,22.09315068493151,23.882191780821916,0.9250889067339683,0
103109,0,F,-14270,-3776,72299.49,418175.35,32578.15,Incomplete higher,Married,With parents,Commercial associate,0.6114,0.6077,0.5438,2,0.0202,2,0.6825,0.1628,2.31,5.7839322241415525,0.4505999973167169,12.83606803946817,0,10.345205479452055,39.0958904109589,0.26461107217939733,0
103110,0,F,-13279,365243,94170.69,433427.57,36996.27,Secondary,Single / not married,Rented apartment,State servant,0.6978,0.4644,0.6407,0,0.1383,4,0.766,0.1181,2.66,4.602574006838009,0.3928639579894763,11.715439691622967,1,,36.38082191780822,0.0,0
103111,1,F,-17931,-10173,167596.73,809814.05,51614.39,Secondary,Single / not married,House / apartment,Commercial associate,0.5366,0.4071,0.5832,4,0.4276,2,0.7674,0.2133,4.7,4.831920348326605,0.3079677628555163,15.68969525746599,0,27.87123287671233,49.12602739726027,0.567341475656684,0
103112,0,M,-11779,-1086,287366.97,537052.74,22367.34,Higher education,Civil marriage,House / apartment,Commercial associate,0.2894,0.7456,0.5652,3,0.1739,2,0.9542,0.2369,0.05,1.8688742829421212,0.07783545896036696,24.01057702882864,0,2.9753424657534246,32.271232876712325,0.09219797945496223,0
103113,0,F,-12682,-6794,358179.79,1445856.06,91335.37,Secondary,Married,House / apartment,Pensioner,0.3946,0.6747,0.2845,1,0.0031,2,0.8031,0.0008,0.02,4.036676832045717,0.2549986698021125,15.830187801286622,0,18.613698630136987,34.74520547945205,0.5357199179940073,0
103114,1,F,-20614,-2871,226101.93,369637.85,15032.91,Secondary,Married,House / apartment,State servant,0.3616,0.2997,0.488,1,0.0194,3,0.7047,0.2051,2.01,1.6348283714340694,0.06648731392960688,24.58857599759461,0,7.865753424657535,56.47671232876712,0.1392742796157951,0
