applicant_id,TARGET,CODE_GENDER,DAYS_BIRTH,DAYS_EMPLOYED,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,NAME_INCOME_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,BUREAU_LOAN_COUNT,BUREAU_OVERDUE_RATIO,PREV_APPLICATION_COUNT,PREV_APPROVAL_RATE,INSTALLMENT_LATE_RATIO,INSTALLMENT_AVG_DAYS_LATE,DEBT_TO_INCOME,ANNUITY_TO_INCOME,CREDIT_TERM,IS_PENSIONER_SENTINEL,EMPLOYED_YEARS,AGE_YEARS,EMPLOYED_TO_AGE_RATIO,IS_THIN_FILE,syn_upi_txn_count_monthly,syn_avg_txn_amount,syn_txn_consistency,syn_utility_payment_reliability,syn_monthly_savings_rate,syn_income_stability_score
101424,0,F,-16999,-11302,318269.07,1501470.19,72970.29,Secondary,Married,Rented apartment,Commercial associate,0.5344,0.6203,0.3891,3,0.0984,1,0.9032,0.0917,0.58,4.717612647688322,0.2292723260855979,20.576459131517773,0,30.964383561643835,46.57260273972603,0.6648626389787634,0,45,5869.29,0.8298,0.5313,0.1413,0.7467
101425,0,M,-14858,-9260,162709.69,851082.59,38194.39,Higher education,Married,With parents,Working,0.6945,0.204,0.2372,5,0.1985,2,0.8851,0.0745,1.44,5.230681651473861,0.2347394921593176,22.28292139238249,0,25.36986301369863,40.706849315068496,0.6232332750033651,0,20,2187.42,0.5919,0.5475,0.2083,0.8327
101426,0,F,-23960,-5095,89206.22,206160.05,9376.02,Secondary,Married,Rented apartment,Self-employed,0.5829,0.6603,0.5376,2,0.0708,3,0.7476,0.1266,0.35,2.3110501711651943,0.1051050027677442,21.98801303751485,0,13.95890410958904,65.64383561643835,0.2126460767946577,0,6,1917.39,0.6577,0.3571,0.1022,0.5561
101427,0,F,-17821,-553,231754.73,782824.33,55700.96,Secondary,Married,House / apartment,Self-employed,0.7941,0.4371,0.214,5,0.0638,3,0.9283,0.2639,2.08,3.3778138206715345,0.2403444365515215,14.054054544122758,0,1.515068493150685,48.824657534246576,0.0310308063520565,0,27,5594.75,0.7254,0.9873,0.1053,0.2244
101428,0,M,-16908,-148,244417.45,1025056.97,34208.73,Higher education,Single / not married,House / apartment,Working,0.3958,0.2646,0.3481,2,0.0738,0,0.8786,0.2001,3.25,4.193878014847139,0.139960260611507,29.964777119758608,0,0.4054794520547945,46.32328767123288,0.0087532528980364,0,21,7280.39,0.2551,0.7355,0.1856,0.0557
101429,0,F,-8818,-13027,211094.83,453859.56,50994.05,Secondary,Married,House / apartment,Working,0.6276,0.6935,0.4681,4,0.0797,0,0.9128,0.0303,0.75,2.150026886020847,0.2415693932437853,8.900245420789288,0,35.69041095890411,24.15890410958904,1.4773191199818554,0,19,6321.94,0.8008,0.9702,0.1147,0.646
101430,0,F,-11139,-1536,221909.38,693107.88,46208.43,Higher education,Widow,House / apartment,State servant,0.4333,0.4735,0.5864,2,0.01,2,0.7547,0.028,0.28,3.123382526687245,0.2082310806330043,14.99959812527714,0,4.208219178082191,30.51780821917808,0.1378938863452733,0,30,4177.88,0.6377,0.9092,0.2517,0.4755
101431,1,F,-19778,-10875,126879.05,301925.8,19389.48,Higher education,Married,Municipal apartment,Working,0.2279,0.4513,0.4225,2,0.2754,2,0.6794,0.2847,1.91,2.379634778160776,0.1528186095340404,15.57162956407289,0,29.794520547945204,54.18630136986302,0.5498533724340176,0,19,2128.16,0.6044,0.7254,0.0635,0.9441
101432,0,M,-19792,-2108,88349.51,355995.84,12050.04,Secondary,Married,House / apartment,Working,0.187,0.3334,0.6497,1,0.0146,3,0.9138,0.3545,2.51,4.029403671848322,0.1363905696817107,29.543125168049237,0,5.7753424657534245,54.224657534246575,0.1065076798706548,0,4,4235.27,0.5818,0.9381,0.1353,0.3602
101433,0,F,-16169,-5795,91353.66,507855.74,23967.16,Incomplete higher,Widow,House / apartment,Working,0.3678,0.4259,0.7338,3,0.0495,3,0.8573,0.1465,2.1,5.559227074208083,0.2623557720621155,21.189650338212783,0,15.876712328767123,44.298630136986304,0.3584018801410105,0,7,2162.38,0.5509,0.6152,0.1395,0.727
101434,0,F,-19837,-1512,59903.8,214623.3,13212.18,Secondary,Married,Rented apartment,Commercial associate,0.2011,0.4551,0.6709,2,0.1505,0,0.7073,0.1539,3.0,3.582799421739522,0.2205566257900166,16.244351802654823,0,4.142465753424657,54.347945205479455,0.0762212028028431,0,2,1238.92,0.5987,0.8823,0.0743,0.3334
101435,0,F,-19663,-9300,167765.38,758256.16,50437.96,Secondary,Civil marriage,Municipal apartment,Pensioner,0.4313,0.4898,0.3705,1,0.0021,4,0.9277,0.2119,4.74,4.519741558121229,0.3006458185830711,15.033442272447182,0,25.47945205479452,53.87123287671233,0.4729695366932818,0,20,4765.92,0.7186,0.477,0.1738,0.7611
101436,1,M,-8472,-1500,140660.32,666935.5,67083.96,Secondary,Married,House / apartment,Working,0.0736,0.3075,0.2477,0,0.0742,3,0.8423,0.2418,2.64,4.741461557886403,0.4769217075576111,9.941802779680865,0,4.109589041095891,23.21095890410959,0.1770538243626062,0,20,2386.52,0.674,0.8248,0.1312,0.2838
101437,0,F,-22233,-9143,115613.36,688817.89,79004.64,Secondary,Married,House / apartment,Commercial associate,0.8326,0.5478,0.6016,0,0.0975,3,0.8538,0.1861,1.87,5.9579437013161805,0.6833521662202361,8.718701711696934,0,25.04931506849315,60.91232876712328,0.4112355507578824,0,15,2172.25,0.5863,0.743,0.1056,0.6391
101438,0,F,-19705,-14018,28981.4,125361.26,10944.06,Secondary,Married,House / apartment,Working,0.301,0.5986,0.6196,0,0.0115,2,0.6794,0.2108,3.99,4.325576404176472,0.3776235792611813,11.454730694093415,0,38.40547945205479,53.98630136986301,0.7113930474498857,0,6,995.91,0.7157,0.6597,0.0623,0.7131
101439,0,F,-11223,-10831,74159.64,172991.44,9544.42,Secondary,Civil marriage,Municipal apartment,Working,0.4455,0.4537,0.7038,2,0.1349,4,0.7636,0.17,3.75,2.332689856639002,0.1287010023241752,18.12487715335243,0,29.673972602739727,30.747945205479454,0.9650717277020404,0,9,1236.25,0.5666,0.7326,0.0399,0.9357
101440,0,M,-11101,-9613,272791.31,421954.34,29404.64,Higher education,Married,With parents,Working,0.3623,0.6937,0.0887,2,0.1247,3,0.6016,0.2157,3.31,1.5468027188989268,0.10779170348205,14.34992368551358,0,26.336986301369866,30.413698630136988,0.8659580217998377,0,25,4007.97,0.6362,0.5909,0.1603,0.647
101441,0,M,-24434,-13229,102176.37,217150.9,7320.52,Lower secondary,Single / not married,House / apartment,Working,0.6457,0.3192,0.4114,3,0.1675,0,0.7256,0.1687,2.1,2.12525557523721,0.0716459196974799,29.663316267150417,0,36.24383561643835,66.94246575342466,0.541417696652206,0,11,2216.57,0.4706,0.7752,0.1933,0.8554
101442,0,F,-11852,-11981,179570.9,370102.74,26218.5,Secondary,Single / not married,House / apartment,Working,0.598,0.368,0.2794,1,0.0155,2,0.7077,0.0114,0.16,2.061039622789661,0.146006396359321,14.116091309571486,0,32.824657534246576,32.47123287671233,1.0108842389470132,0,27,4980.49,0.6199,0.7486,0.1923,0.7616
101443,0,F,-7878,-10701,68536.59,264107.47,10019.76,Higher education,Married,House / apartment,Working,0.4504,0.3117,0.5456,2,0.2112,1,0.4897,0.1011,1.23,3.853525102430687,0.1461957765917446,26.35866228332814,0,29.317808219178083,21.583561643835612,1.3583396801218584,0,2,2971.16,0.9601,0.8342,0.146,0.8367
101444,0,F,-7861,-8217,324904.97,1129590.06,42205.66,Higher education,Civil marriage,House / apartment,Working,0.4151,0.6629,0.6932,2,0.1,3,0.9392,0.037,0.03,3.4766783038129585,0.129901552444704,26.76394729995929,0,22.51232876712329,21.53698630136986,1.0452868591782216,0,34,9308.99,0.4936,0.9228,0.179,0.6794
101445,0,F,-11382,-5694,136050.96,580348.78,45534.7,Higher education,Married,House / apartment,Working,0.6153,0.4408,0.2844,4,0.1394,3,0.7426,0.0291,0.28,4.265672068760118,0.3346885608157414,12.745198277357709,0,15.6,31.183561643835617,0.5002635740643121,0,17,4182.42,0.7653,0.8879,0.1081,0.6576
101446,0,F,-18520,-9044,172736.44,319506.76,24596.46,Higher education,Single / not married,House / apartment,State servant,0.5801,0.7531,0.6872,3,0.1133,3,0.8134,0.0328,0.0,1.8496778097314035,0.1423930005735906,12.989948960134914,0,24.778082191780825,50.73972602739726,0.4883369330453563,0,21,2869.25,0.6027,0.7888,0.046,0.7635
101447,0,M,-15460,-1556,529230.26,2747519.11,116050.24,Higher education,Separated,House / apartment,Commercial associate,0.4067,0.315,0.5234,1,0.1699,2,0.5871,0.047,0.09,5.19153819738123,0.2192811877385847,23.67525573406828,0,4.263013698630137,42.35616438356164,0.100646830530401,0,38,14258.46,0.3951,0.9582,0.1836,0.2705
101448,0,M,-20386,-12862,339097.19,674862.72,23138.15,Lower secondary,Single / not married,House / apartment,Commercial associate,0.4932,0.3412,0.6133,5,0.4566,1,0.5248,0.1143,0.86,1.990174911210559,0.0682345672047592,29.166667170884445,0,35.23835616438356,55.85205479452055,0.6309231825762778,0,40,5418.49,0.3347,0.9041,0.1936,0.6634
101449,1,F,-11450,-12922,124416.35,569291.96,28930.35,Incomplete higher,Single / not married,With parents,Self-employed,0.4958,0.4931,0.5652,0,0.3185,4,0.8775,0.1942,0.52,4.575700540965878,0.2325285221757429,19.67801841318892,0,35.4027397260274,31.36986301369863,1.1285589519650656,0,9,4487.26,0.5809,0.6634,0.0893,0.564
101450,0,M,-11422,-3824,106269.0,490751.14,30154.42,Higher education,Married,House / apartment,Working,0.727,0.6705,0.7205,3,0.0416,3,0.6365,0.2984,3.18,4.618008450253602,0.2837555637109599,16.274600539489736,0,10.476712328767125,31.293150684931508,0.3347925056907722,0,18,2781.24,0.7504,0.542,0.057,0.6354
101451,0,F,-14529,-11052,123124.37,499353.28,57565.16,Secondary,Married,House / apartment,Pensioner,0.5147,0.5317,0.3607,1,0.0218,0,0.8143,0.1056,0.68,4.055681909275963,0.4675366866851786,8.674574690663588,0,30.27945205479452,39.8054794520548,0.7606855255007227,0,15,3015.97,0.6022,0.8157,0.0614,0.6047
101452,0,F,-21474,-10140,194939.4,445790.08,17568.92,Lower secondary,Married,House / apartment,Working,0.5069,0.5461,0.4636,0,0.0917,0,0.776,0.0526,0.32,2.286813645676554,0.0901250337284304,25.37378962394957,0,27.78082191780822,58.83287671232877,0.472198938250908,1,21,5967.2,0.5913,0.4663,0.1403,0.7874
101453,0,F,-16295,365243,138985.76,591826.45,43446.13,Secondary,Married,House / apartment,Self-employed,0.7443,0.5485,0.5698,3,0.2203,1,0.8538,0.0054,0.02,4.258180478345407,0.3125941103606585,13.622075199793398,1,,44.64383561643836,0.0,0,23,2856.29,0.3599,0.8409,0.134,0.0
101454,0,M,-20928,-13129,118493.78,670874.22,54198.34,Secondary,Single / not married,House / apartment,Commercial associate,0.356,0.5347,0.3902,2,0.043,0,0.786,0.0641,1.3,5.66168300141999,0.4573939661642999,12.378132245378731,0,35.96986301369863,57.33698630136986,0.6273413608562691,0,17,2440.77,0.891,0.921,0.0836,0.7522
101455,0,M,-8976,-10857,330033.58,1690863.95,133311.17,Secondary,Single / not married,House / apartment,Working,0.66,0.4945,0.4908,4,0.0937,1,0.9037,0.1418,0.19,5.123308816030175,0.4039321392689798,12.68358795440772,0,29.745205479452054,24.59178082191781,1.2095588235294117,0,27,5641.03,0.6349,0.6885,0.1956,0.7144
101456,0,F,-14628,-13669,138300.56,288314.18,12656.19,Lower secondary,Single / not married,Municipal apartment,Working,0.4619,0.6036,0.3131,1,0.0936,2,0.7636,0.0718,0.15,2.0846927879395425,0.0915122107965434,22.780487650706885,0,37.44931506849315,40.07671232876712,0.9344407984686902,0,14,7051.74,0.5714,0.9776,0.1339,0.8811
101457,0,F,-15123,-4746,521661.4,1559687.24,91415.59,Incomplete higher,Single / not married,House / apartment,Working,0.5925,0.4212,0.6996,4,0.1646,3,0.6637,0.313,7.45,2.989845980553669,0.1752393219049751,17.061501654148927,0,13.002739726027396,41.43287671232877,0.3138266217020432,0,37,11906.37,0.8479,0.4397,0.1879,0.5803
101458,0,M,-8520,365243,154802.97,782432.9,30334.27,Secondary,Married,Municipal apartment,Working,0.6842,0.5684,0.7772,1,0.1726,5,0.732,0.155,2.37,5.054379124638242,0.1959540569538168,25.793694722173964,1,,23.34246575342466,0.0,0,17,3411.43,0.2357,0.6164,0.2975,0.0
101459,0,M,-12919,-2175,393141.59,937880.83,93705.12,Secondary,Married,House / apartment,State servant,0.5713,0.2671,0.6155,3,0.1193,1,0.6536,0.4224,6.38,2.385605730495214,0.2383495472966876,10.008853625074062,0,5.958904109589041,35.394520547945206,0.1683566839538664,0,36,12973.23,0.6029,0.3831,0.1803,0.3185
101460,0,F,-12311,-12507,179248.01,845533.06,36593.48,Secondary,Separated,House / apartment,Working,0.5834,0.4544,0.3918,0,0.066,2,0.5206,0.0998,2.11,4.717112675337372,0.2041499930738422,23.106112345696555,0,34.26575342465753,33.728767123287675,1.0159207213061487,0,25,4503.17,0.7745,0.7242,0.1775,0.6117
101461,0,M,-15448,-4050,250103.05,1408720.15,51975.8,Lower secondary,Married,House / apartment,State servant,0.4995,0.6208,0.4479,0,0.206,0,0.7559,0.0415,0.55,5.632558859238222,0.2078175376109967,27.10338561407424,0,11.095890410958903,42.32328767123288,0.2621698601760746,1,35,2470.65,0.7537,0.8758,0.1637,0.7247
101462,0,F,-10258,-7356,98860.39,274772.89,10273.08,Secondary,Single / not married,House / apartment,Pensioner,0.7048,0.5054,0.5148,1,0.1964,2,0.6163,0.0324,0.18,2.779403257462367,0.103915026028119,26.746885062707584,0,20.153424657534245,28.10410958904109,0.7170988496782998,0,9,5553.0,0.7217,0.5142,0.1056,0.6326
101463,0,M,-12122,-2376,92081.78,177151.57,15129.23,Secondary,Single / not married,Rented apartment,Working,0.269,0.5095,0.3837,1,0.1129,1,0.73,0.0806,0.51,1.9238504077571048,0.1643021018924699,11.70922578346684,0,6.50958904109589,33.21095890410959,0.1960072595281306,0,9,1900.98,0.6063,0.9263,0.0383,0.3492
101464,0,M,-24448,-3765,189631.55,677166.71,32003.24,Higher education,Single / not married,House / apartment,State servant,0.5455,0.4932,0.1951,3,0.117,3,0.9691,0.3104,6.65,3.57096015931948,0.1687653768584394,21.159317306622704,0,10.315068493150685,66.98082191780821,0.1540003272251309,0,21,3388.98,0.7644,0.4531,0.1497,0.7154
101465,1,F,-9857,-9855,253648.39,738153.94,25449.01,Secondary,Widow,House / apartment,Working,0.4913,0.3903,0.1617,6,0.0801,1,0.5567,0.168,3.1,2.910146364422025,0.1003318412547384,29.005212383507256,0,27.0,27.005479452054796,0.999797098508674,0,27,5942.67,0.5603,0.2867,0.1822,0.8419
101466,0,F,-21925,-3664,150563.63,570704.26,22315.62,Secondary,Civil marriage,House / apartment,Pensioner,0.4071,0.6416,0.305,0,0.0718,1,0.5965,0.0994,1.85,3.790452315741856,0.1482138814001761,25.574205870148354,0,10.03835616438356,60.06849315068493,0.167115165336374,0,21,3062.78,0.6364,0.8485,0.0873,0.5181
101467,0,F,-17009,-7526,72582.83,207760.07,7707.63,Higher education,Married,Municipal apartment,State servant,0.661,0.4308,0.6895,1,0.1385,0,0.7662,0.3995,7.99,2.862385911378765,0.1061908167537694,26.955117202045248,0,20.61917808219178,46.6,0.4424716326650596,0,10,1488.28,0.8816,0.7561,0.068,0.7993
101468,0,M,-8701,-6595,69693.19,262546.84,9236.81,Secondary,Married,Municipal apartment,Commercial associate,0.4621,0.2551,0.4908,2,0.0955,2,0.9745,0.0515,0.04,3.7671806958470406,0.132535330926881,28.423973211530825,0,18.068493150684933,23.83835616438356,0.7579588553039881,0,2,1826.32,0.8044,0.483,0.0916,0.8354
101469,0,F,-14469,-8975,67176.25,148473.2,14174.75,Secondary,Civil marriage,House / apartment,Working,0.4801,0.6075,0.5044,2,0.0601,1,0.8692,0.3238,4.89,2.210203755047357,0.2110083548873299,10.474484558810564,0,24.58904109589041,39.64109589041096,0.6202916580275071,0,6,798.52,0.7104,0.8564,0.087,0.7534
101470,0,M,-16483,-3765,55704.03,126854.37,10527.56,Secondary,Married,House / apartment,Self-employed,0.55,0.5631,0.6464,1,0.1471,1,0.7633,0.124,2.06,2.277292504689517,0.1889909940088715,12.049740870629092,0,10.315068493150685,45.15890410958904,0.2284171570709215,0,3,1869.76,0.6072,0.3511,0.0787,0.6706
101471,0,F,-12258,-7077,156407.01,505413.37,19820.33,Secondary,Single / not married,With parents,State servant,0.2425,0.2513,0.5356,1,0.119,4,0.7426,0.1934,0.21,3.231398452025904,0.1267227728475853,25.499745463370186,0,19.389041095890413,33.583561643835615,0.5773372491434167,0,18,5728.75,0.4272,0.6512,0.1479,0.7231
101472,0,F,-12073,-437,273422.68,520471.24,20445.63,Higher education,Married,House / apartment,Commercial associate,0.3798,0.2112,0.3618,2,0.0354,0,0.7225,0.4759,10.01,1.9035408474527424,0.0747766425228514,25.45635619934431,0,1.1972602739726028,33.07671232876712,0.036196471465253,0,31,3478.07,0.8997,0.4406,0.2649,0.0
101473,0,F,-20036,-7566,146183.99,866568.08,84666.0,Incomplete higher,Separated,With parents,Commercial associate,0.5589,0.5349,0.5928,0,0.2022,3,0.7362,0.0139,0.26,5.927927401625856,0.5791742310495152,10.235136654619328,0,20.72876712328767,54.89315068493151,0.3776202834897185,0,14,4386.31,0.8315,0.923,0.1774,0.8238
101474,0,F,-7874,-1540,42479.29,125391.09,4664.42,Secondary,Civil marriage,House / apartment,Pensioner,0.419,0.5263,0.7014,2,0.1068,1,0.7639,0.0166,0.22,2.951816991291521,0.109804565942604,26.88246127064029,0,4.219178082191781,21.572602739726022,0.1955803911607823,0,5,754.79,0.3751,0.902,0.0,0.2767
101475,0,F,-23901,-10633,132598.59,318208.86,21504.38,Higher education,Single / not married,House / apartment,Working,0.6364,0.3996,0.5028,2,0.2694,1,0.7396,0.1368,1.84,2.3997906765071937,0.1621765359646735,14.797397553428649,0,29.13150684931507,65.48219178082192,0.4448767833981841,0,19,2783.24,0.7229,0.9651,0.1524,0.5313
101476,1,F,-13064,-12398,134653.56,628131.47,22170.98,Incomplete higher,Married,House / apartment,Working,0.4405,0.365,0.5689,1,0.0548,0,0.92,0.3973,7.86,4.664796608422384,0.1646520151416717,28.33124516823343,0,33.967123287671235,35.79178082191781,0.9490202082057564,0,16,3876.04,0.8293,0.7963,0.1337,0.8037
101477,0,F,-14125,-5862,466400.19,1583288.65,169089.93,Higher education,Single / not married,House / apartment,Self-employed,0.5184,0.3691,0.4922,3,0.0206,5,0.7601,0.1449,0.9,3.394699839208899,0.3625425838698736,9.36358924508396,0,16.06027397260274,38.6986301369863,0.4150088495575221,0,37,16491.02,0.8266,0.6264,0.2324,0.7962
101478,0,F,-9581,-12884,66076.88,383941.1,17988.6,Incomplete higher,Separated,House / apartment,Commercial associate,0.5251,0.5658,0.5296,2,0.0203,3,0.5922,0.1467,2.19,5.8105210173361685,0.2722374300965783,21.34357871096139,0,35.298630136986304,26.24931506849315,1.3447448074313748,0,2,1886.97,0.8525,0.6207,0.0,0.5638
101479,0,M,-23055,-5728,118791.76,206495.94,6963.47,Lower secondary,Married,House / apartment,Commercial associate,0.432,0.5507,0.375,4,0.0269,1,0.5524,0.0147,0.28,1.7383018822180931,0.0586191331789343,29.654172416912832,0,15.693150684931506,63.16438356164384,0.2484493602255476,0,18,1704.29,0.5265,0.4987,0.0917,0.7912
101480,0,F,-11283,-12746,376328.98,1375865.13,65670.5,Secondary,Single / not married,House / apartment,Working,0.7552,0.786,0.6551,1,0.306,1,0.7689,0.0699,0.13,3.656016950913533,0.1745029043471486,20.951037832816866,0,34.92054794520548,30.912328767123288,1.1296640964282547,0,40,9653.74,0.6418,0.6915,0.0949,0.821
101481,0,F,-21674,-7588,188619.7,482018.35,45790.02,Secondary,Widow,House / apartment,Pensioner,0.6965,0.4638,0.6918,6,0.3702,0,0.8896,0.0757,1.61,2.555503746427335,0.2427637198023323,10.526711934172557,0,20.78904109589041,59.38082191780822,0.3500968902832887,0,27,5736.48,0.8843,0.8264,0.1625,0.6343
101482,1,F,-13140,-8084,200751.32,936360.54,93867.34,Secondary,Married,House / apartment,Commercial associate,0.5063,0.5449,0.5806,5,0.24,2,0.7628,0.4538,7.84,4.664280862511888,0.4675801882647645,9.975360332997612,0,22.14794520547945,36.0,0.615220700152207,0,32,3685.14,0.7363,0.3644,0.173,0.7222
101483,0,F,-7866,-5965,156846.27,620335.52,30119.89,Higher education,Married,House / apartment,Pensioner,0.4212,0.3563,0.5976,0,0.1607,2,0.7649,0.0523,0.32,3.955054334412926,0.1920344678901194,20.59554400763084,0,16.34246575342466,21.55068493150685,0.758326976862446,0,17,2796.34,0.7956,0.9699,0.1644,1.0
101484,0,M,-14613,-13654,176569.34,454034.21,18922.34,Secondary,Married,House / apartment,Working,0.6507,0.5125,0.5503,3,0.251,2,0.5542,0.0677,1.08,2.5714215729639136,0.107166623605208,23.99461218855596,0,37.40821917808219,40.035616438356165,0.9343735030452336,0,20,4290.85,0.5983,0.8037,0.0817,0.671
101485,0,F,-16658,-10312,225863.3,872479.07,34074.45,Secondary,Married,House / apartment,Working,0.5546,0.4845,0.3721,4,0.0052,0,0.8612,0.1746,2.59,3.862863377981284,0.1508631548374614,25.60508152002453,0,28.252054794520543,45.63835616438356,0.6190419017889303,0,31,7104.16,0.9123,0.7165,0.1209,0.7954
101486,0,F,-15678,-7286,94351.51,472103.08,22686.97,Secondary,Married,House / apartment,Commercial associate,0.2427,0.27,0.434,1,0.1113,0,0.8574,0.0903,0.23,5.003662156546302,0.2404515836577496,20.809437311373003,0,19.96164383561644,42.95342465753425,0.4647276438321214,0,7,1881.15,0.6029,0.6053,0.0815,0.5219
101487,0,F,-24953,-11616,238692.7,1405056.64,95561.99,Secondary,Single / not married,Rented apartment,Working,0.2789,0.8251,0.4922,2,0.0394,1,0.852,0.4756,4.0,5.886466741546767,0.4003557293541026,14.703091051159564,0,31.824657534246576,68.36438356164383,0.4655151685168116,0,27,6570.81,0.7232,0.6854,0.1194,0.7386
101488,0,M,-16603,-6753,69206.38,174425.28,17052.88,Secondary,Married,House / apartment,Working,0.37,0.4813,0.3776,3,0.074,0,0.9009,0.2826,2.13,2.52036416295723,0.2464061839385328,10.228493955273244,0,18.5013698630137,45.48767123287672,0.4067337228211769,0,0,1045.58,0.6489,0.6965,0.0686,0.6625
101489,0,F,-21232,-12794,176416.4,307740.96,13695.54,Incomplete higher,Married,House / apartment,Working,0.2259,0.3158,0.5595,5,0.036,2,0.4989,0.1171,1.56,1.7444010874272462,0.0776318981681975,22.47015889844431,0,35.05205479452055,58.16986301369863,0.6025810097965336,0,22,4915.47,0.8877,0.6068,0.1392,0.8295
101490,0,F,-13917,-6925,162479.57,657412.08,32507.36,Higher education,Separated,House / apartment,Pensioner,0.2831,0.4985,0.4513,2,0.2122,2,0.666,0.0693,0.29,4.046121490843433,0.2000704457797371,20.223484158664373,0,18.972602739726028,38.12876712328767,0.4975928720270173,0,23,1960.8,0.7815,0.7551,0.1262,0.669
101491,0,F,-9890,-11825,104928.96,303003.97,22147.04,Lower secondary,Single / not married,Rented apartment,Commercial associate,0.2511,0.5951,0.3824,1,0.0604,1,0.7984,0.0877,0.68,2.8877058344998363,0.2110669923727443,13.681465785043958,0,32.397260273972606,27.095890410958905,1.1956521739130437,0,9,2970.45,0.7853,0.9036,0.0501,0.8741
101492,0,F,-16212,-3710,145440.61,705674.43,24408.78,Secondary,Married,House / apartment,Commercial associate,0.4095,0.3762,0.2301,3,0.2241,2,0.7547,0.0563,0.15,4.851976555928912,0.1678264413219939,28.910680091344183,0,10.164383561643836,44.41643835616439,0.2288428324697755,0,18,5174.4,0.7261,0.7978,0.1191,0.7622
101493,0,F,-17314,-8268,104569.05,518336.7,25330.03,Secondary,Married,With parents,Commercial associate,0.5981,0.5304,0.3965,5,0.1299,4,0.9144,0.0,0.0,4.95688447011807,0.2422325726398011,20.463327520733294,0,22.65205479452055,47.43561643835616,0.4775326325516923,0,10,2446.34,0.8485,0.5402,0.1905,0.6417
101494,0,F,-14773,-8957,81679.99,192068.81,7619.55,Higher education,Widow,House / apartment,Working,0.5294,0.4974,0.5897,2,0.1465,3,0.8015,0.0345,0.49,2.351479352531752,0.0932853933992891,25.20736920159327,0,24.53972602739726,40.47397260273973,0.6063088066066472,0,7,2553.27,0.6782,0.7692,0.0685,0.7551
101495,0,M,-21010,-7699,121238.13,425855.91,19946.47,Secondary,Civil marriage,With parents,Self-employed,0.5227,0.5639,0.4567,3,0.0739,2,0.9178,0.0962,1.09,3.512557559243119,0.1645230753724096,21.349938610691517,0,21.09315068493151,57.56164383561644,0.3664445502141837,0,15,3344.53,0.6399,0.8408,0.1897,0.6129
101496,0,F,-24548,-6554,80242.31,128918.75,11299.85,Secondary,Married,House / apartment,Working,0.5394,0.68,0.6247,1,0.3507,2,0.9011,0.1013,1.99,1.6066181295129711,0.1408215939944899,11.408890383500664,0,17.956164383561642,67.25479452054795,0.2669871272608766,0,2,1156.99,0.6019,0.7681,0.0978,0.8624
101497,0,F,-8744,-19,175876.73,838040.49,29426.35,Secondary,Civil marriage,House / apartment,Commercial associate,0.5994,0.6515,0.748,3,0.1295,1,0.6932,0.0568,0.37,4.764931040052883,0.167312355648186,28.47925379804155,0,0.0520547945205479,23.95616438356164,0.0021729185727355,0,22,2742.04,0.399,0.6324,0.1005,0.0
101498,0,F,-8509,-14230,78233.48,309907.78,14994.97,Higher education,Single / not married,House / apartment,State servant,0.3516,0.3552,0.2913,3,0.0853,1,0.8106,0.106,1.94,3.9613191181064686,0.1916694745011982,20.667449151282067,0,38.98630136986301,23.312328767123287,1.672346926783406,0,5,1693.02,0.5132,0.4085,0.0406,0.5324
101499,0,M,-12198,365243,217855.52,1286602.31,57781.48,Incomplete higher,Married,Rented apartment,Pensioner,0.6307,0.5242,0.2644,3,0.0772,1,0.5512,0.0707,0.19,5.905759514379072,0.2652284413082579,22.266690122855973,1,,33.41917808219178,0.0,0,31,5133.08,0.6537,0.5742,0.1613,0.0828
101500,1,F,-17779,-2510,76894.26,232337.46,11994.91,Higher education,Single / not married,House / apartment,Commercial associate,0.6154,0.5558,0.5272,1,0.3091,1,0.9281,0.2682,1.0,3.021518901410847,0.155992267823372,19.369670968769253,0,6.876712328767123,48.70958904109589,0.1411777940266606,0,6,1406.43,0.7489,0.7743,0.0694,0.5579
101501,0,F,-8060,-11843,107854.44,480616.55,19252.93,Secondary,Civil marriage,Rented apartment,Working,0.5018,0.3878,0.6441,1,0.0368,2,0.8291,0.1547,3.32,4.456159153021424,0.1785084601060466,24.96329389864296,0,32.44657534246576,22.08219178082192,1.4693548387096775,0,8,1655.63,0.801,0.8237,0.0878,0.7781
101502,0,F,-10763,-1119,104450.46,425874.39,14807.15,Higher education,Single / not married,With parents,Working,0.4059,0.8046,0.6364,1,0.1919,2,0.7787,0.0112,0.03,4.077285921000252,0.1417624201942241,28.76140175523312,0,3.0657534246575344,29.487671232876718,0.1039672953637461,0,7,833.34,0.5434,0.8084,0.0518,0.1734
101503,0,F,-14615,-11145,305233.0,1219998.5,79954.59,Secondary,Single / not married,House / apartment,Working,0.5925,0.3971,0.3052,2,0.0833,1,0.6879,0.0106,0.11,3.996941680617758,0.2619460870875691,15.258642436913254,0,30.534246575342465,40.04109589041096,0.76257269928156,0,29,14905.9,0.8269,0.8857,0.1216,0.688
